,place_id,location_name,latitude,longitude,diesel,premium,regular
1401,11537,POMPA BOYLAN ASOCIADOS S.A. DE C.V. ,-104.0494,26.5793,20.31,21.39,19.39
1402,11538,"COMBUSTIBLES Y LUBRICANTES GARVA, S. DE R.L. DE C.V.",-115.4184,32.621,20.83,20.71,18.91
1403,11539,FEDERICO LOPEZ LOPEZ,-110.8879,29.17866,22.5,23.15,21.55
1404,11540,SUPER SERVICIO CIBRIAN SA DE CV,-104.6974,19.22874,22.09,22.19,21.09
1405,11541,CARLOS ARMANDO VALENCIA MONREAL,-112.1386,30.71979,21.99,22.15,20.15
1406,11542,GASOLINAS Y LUBRICANTES ALSEGA SA DE CV,-106.4125,31.69885,,17.86,15.57
1407,11543,SUPER SERVICIO FATIMA S.A. DE C.V.,-101.0076,25.42936,,22.15,19.99
1408,11544,Servicios Ecológicos del Mayab S. de R.L. de C.V.,-87.47454,20.2079,22.49,22.34,20.64
1409,11545,"BELLAS ARTES GASOLINERA, SA DE CV",-115.4907,32.64444,,21.39,19.29
1410,11546,JOSE ALBERTO ASIS CALDERON,-101.4487,26.94217,,22.29,21.39
1411,11547,LA PROVIDENCIA COMB. LUBRICANTES Y SERVICIOS SA CV,-99.09428,19.63255,,18.14,16.22
1412,11548,Auxiliadora de Combustibles SA de CV,-103.1103,20.3303,22.6,23.6,21.7
1413,11549,Auxiliadora de Combustibles SA de CV,-103.1947,20.31553,21.95,22.95,21.39
1414,11550,"DE LA HOYA 1, S.A. DE C.V.",-104.0874,24.49989,18.79,,
1415,11551,SERVICIO SOMBRERITO SA DE CV,-97.96126,23.26065,19.64,,20.99
1416,11552,NOGALES ENERGETICOS S.A. DE C.V.,-110.9468,31.31786,,20.19,16.89
1417,11553,NOGALES ENERGETICOS S.A. DE C.V.,-110.9484,31.30182,,18.19,16.19
1418,11554,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",-117.049,32.5268,,21.99,19.99
1419,11555,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",-116.8642,32.47332,,21.99,19.79
1420,11556,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",-116.9809,32.51695,,21.99,19.99
1421,11557,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",-117.013,32.44472,,21.99,19.99
1422,11558,FRANCISCO RAFAEL ZORRILLA ALANIS,-96.39247,18.83271,22.42,,20.79
1423,11559,Gasovaz SA de CV,-103.3373,20.66048,21.5,22.78,20.19
1424,11560,Petrovaz SA de CV,-103.456,20.68832,21.78,23.1,20.99
1425,11561,Petrovaz SA de CV,-103.4528,20.69433,,23.1,20.99
1426,11562,Juan Antonio Castro Romero,-89.54332,20.93913,22.54,22.49,20.99
1427,11563,GASOLINERA REAL VISTA HERMOSA II S. DE R.L DE C.V.,-103.7078,19.25835,21.95,22,20.3
1428,11564,"HIDROCARBUROS HIDALGUENSES, S.A. DE C.V.",-98.30904,20.03276,21.19,21.39,19.69
1429,11565,GASOLINERA SAN ISIDRO TEPALCATEPEC S.A de C.V.,-102.8849,19.08021,24.7,24.7,22.9
1430,11566,"HIDROCARBUROS HIDALGUENSES, S.A. DE C.V.",-98.34344,20.06468,21.52,21.45,19.57
1431,11567,Multiservicios los Cienes S.A. de C.V.,-107.0055,28.77414,21.45,22.18,19.99
1432,11568,GASOLINERA JAG SA DE CV,-100.2818,25.63519,,22.95,21.29
1433,11569,SERVICIOS MABEL SA DE CV,-101.9611,21.33578,22.69,22.99,20.99
1434,11570,GRUPO QUINRA S.A. DE C.V.,-99.06906,18.87131,22.95,22.98,21.85
1435,11571,EZEQUIEL ANTONIO FLORES GONZALEZ,-99.84806,19.96008,,22.55,20.45
1436,11572,"INMOBILIARIA CORSAL, SA DE CV",-99.12286,19.37325,,22.99,20.99
1437,11573,GRUPO SEPULVEDA ELIZONDO S.A. DE C.V.,-100.1297,25.74853,21.54,23.53,20.93
1438,11574,ALEJANNDRO BORJA GONZALEZ SUCESION TESTAMENTARIA,-117.0354,32.52391,,21.85,19.6
1439,11575,LUIS GERARDO HERNANDEZ ESPINOSA,-101.8629,21.02933,22.3,22.95,21.15
1440,11576,ALEJANNDRO BORJA GONZALEZ SUCESION TESTAMENTARIA,-117.0074,32.51474,,21.85,19.6
1441,11577,GASOGRUPO EXCAM SA DE CV,-99.37382,18.60345,22.22,22.41,20.75
1442,11578,MANUEL DE JESUS LOPEZ CERECER,-114.997,32.57118,20.89,,19.79
1443,11579,RICARDO MARTINEZ QUEZADA,-100.5525,28.66698,20.54,18.74,16.69
1444,11580,777 MSI DIAMANTE SA DE CV,-107.3615,24.80213,19.2,22.1,19.4
1445,11581,"COMBUSTIBLES CARRETEROS CARCO, S.A. DE C.V.",-103.4648,19.6298,21.78,23.08,20.61
1446,11582,TRANSPORTADORA DE COMBUSTIBLES TOPOLOBAMEX SA DE CV,-109.04,25.68112,22.32,23.74,21.7
1447,11583,"Gufersa, S.A. de C.V.",-99.23613,18.96608,,22.09,19.99
1448,11584,"Gasolinera CIVAC, S.A.",-99.1814,18.91184,,21.99,19.99
1449,11585,CORPORATIVO DE MULTISERVICIOS NACIONALES S.A DE C.,-98.2806,26.09541,,16.53,14.57
1450,11586,NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V,-99.14319,19.418,21.89,22.89,20.09
1451,11587,VICENTE RAMIREZ ACOSTA,-95.53252,17.78388,22.06,,20.5
1452,11588,JUAN CARLOS LOMELIN ALBA,-101.6805,21.07721,22.44,22.93,20.68
1453,11589,MAC Servicios del Rio Banamichi S A de C V ,-110.2163,30.01417,19.6,,16.4
1454,11590,JUAN CARLOS LOMELIN ALBA,-101.6823,21.07538,21.92,22.82,20.68
1455,11591,Estacion Chapultepec S de RL ,-117.013,32.51657,,21.89,19.99
1456,11592,"Servicio TREBOL, S.A.",-99.20725,18.92212,,21.99,19.99
1457,11593,"ECV, SA DE CV",-99.61311,19.33065,,21.99,19.9
1458,11594,"COMBUSTIBLES Y LUBRICANTES GARVA, S. DE R.L. DE C.V.",-115.1109,32.28942,20.99,21.67,19.75
1459,11595,FRANCISCO SEGOVIA MARTINEZ,-101.228,19.71857,21.6,22.69,20.38
1460,11596,NUEVO SERVICIO CASTILLO,-103.05,20.62188,21.35,22.4,20.19
1461,11597,Servicio Castillo S.A. de C.V.,-103.0766,20.61764,21.3,22.3,20.3
1462,11598,JOSE LUIS VAZQUEZ JIMENEZ,-99.95439,20.14435,22.09,22.89,20.89
1463,11599,SERVICIO FEMEMA SA DE CV,-102.6998,19.18224,24.45,24.59,22.78
1464,11600,"COMERCIALIZADORA DE COMBUSTIBLES TAMAULIPECA, S.A. DE C.V.",-99.01044,22.82167,22.3,22.7,20.89
1465,11601,DELIA JASMIN PARKER BALLESTEROS,-111.0436,29.68858,18.79,,
1466,11602,GASOLINERIA TEMORIS S.A. DE C.V.,-108.2785,27.28139,23.7,23.99,22.7
1467,11603,SERVICIOS INTEGRALES MARY SA DE CV,-107.4007,24.8341,18.89,21.99,18.89
1468,11604,COMERCIAL ONASISS SA DE CV,-98.91222,19.55877,20.99,21.85,20.15
1469,11605,"UNION DE GASOLINEROS LAS TORRES, SA DE CV  E12587",-99.64849,21.9875,21.49,,20.64
1470,11606,GASOLINERA COTIJA SA DE CV,-102.6878,19.80561,22.82,23.35,21.6
1471,11607,SERVICIO LAS MATAS SA DE CV,-94.52845,18.03348,20.39,20.86,18.48
1472,11608,AUTO SERVICIO SUR DE LA COSTA ALEGRE S.A DE C.V,-104.6268,19.48912,22.5,22.58,21.3
1473,11609,BLANCA ARACELI REYES ZARZOSA,-101.7179,22.35982,22.19,,20.79
1474,11610,GASOLINERA EL CORTIJO S.A DE C.V.,-100.6038,19.63146,22.53,23.04,21.05
1475,11611,"SERVICIO TEOLOCHOLCO, S.A. DE C.V.",-98.19624,19.24956,21.17,21.78,19.87
1476,11612,MULTISERVICIOS COMBUSTIBLES Y LUBRICANTES LA 20 SA,-107.4285,24.77415,19.25,22.1,19.15
1477,11613,"GASOLINERA GONZALEZ, S.A. DE C.V.",-98.22703,21.34705,22.44,22.39,20.94
1478,11614,SERVICIO Y REFACCIONES ZAMA SA DE CV,-101.4334,26.86712,21.9,22.79,20.95
1479,11615,"GP GASOLINERA PERINORTE, S.A. DE C.V.",-111.0181,29.05614,,22.59,20.49
1480,11616,SUPERSERVICIO SAETA S.A. DE C.V.,-98.13691,19.37964,21.54,22.22,20.21
1481,11617,"SERVICIOS UNIDOS TINAJAS, S.A. DE C.V.",-96.46239,18.76022,20.01,,18.95
1482,11618,"GASOLINERA JUDEL CHIHUAHUITA, SA DE CV",-99.99425,25.58308,,23.19,20.89
1483,11619,"Gasolineria División Zapata, S.A. de C.V.",-99.15625,19.3671,,23.39,21.29
1484,11620,"GASOLINERAS MGM, S.A. DE C.V.",-102.0057,19.91468,22.99,,21.61
1485,11621,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.178,25.74551,,23.79,21.93
1486,11622,SERVICIOS SIMPA SA DE CV,-99.18098,19.6689,20.33,21.1,19.6
1487,11623,"SUPER SERVICIO EXPO, S. A. DE C. V.",-100.2431,25.67988,20.8,20.32,19.03
1488,11624,RICARDO IBARRA BAUMANN,-92.94875,15.86305,22.07,,21.83
1489,11625,"GASOLINERA BUSTOS DE LA MORA, S.A. DE C.V.",-102.6509,20.8661,21.99,22.78,20.99
1490,11626,"ABASTECEDORA DE COMBUSTIBLES, S.A. DE C.V.",-104.9031,27.1412,22.67,22.99,21.14
1491,11627,ENERGETICOS DEL PUERTO RAYON ,-99.62851,21.84968,22.34,22.69,20.97
1492,11628,JOSE JAIME LOPEZ MERLOS,-100.4649,19.71108,22.2,22.8,20.8
1493,11629,GASADER,-96.98752,20.13182,16.59,20.95,20.12
1494,11630,SOC. COOP. AGROP. REGIONAL ANTORCHA CAMPESINA SCL,-98.31101,18.12137,22.5,22.8,20.9
1495,11631,JUAN MANUEL CELIS AGUIRRE,-98.55079,17.55603,22.5,22.8,20.99
1496,11632,BRASIL ALBERTO ACOSTA PEÑA,-103.3812,25.49578,,22.6,20.85
1497,11633,AUTO SERVICIO M5 S.A. DE C.V.,-115.2144,32.55232,20.65,20.73,18.65
1498,11634,ISAURA MECALCO ESCALONA,-94.79258,18.14322,0.1,,20.35
1499,11635,SERVICIO LOZANO S.A DE C.V ,-101.4419,26.85893,22.43,22.43,21.19
1500,11636,SERVICIO LOZANO S.A DE C.V ,-101.4388,26.93564,,22.53,21.29
1501,11637,GRUPO HERCO S. A. DE C. V.,-93.31953,18.2759,21.78,0.01,20.99
1502,11638,"GRUPO GASOLINERO TITAN, SA DE CV",-98.97723,19.68142,21.74,22.59,20.44
1503,11639,GERARDO DELGADO VALENCIA,-102.357,19.09607,24.39,24.53,22.73
1504,11640,ENRIQUE ENCISO DIAZ,-103.191,20.3532,21.8,22.5,20.8
1505,11641,J INES VILLEGAS GARCIA,-100.7005,21.28598,18.79,,
1506,11642,ESTACION DE SERVICIO RIVA PALACIO SA DE CV,-100.6639,18.36516,23.13,23.65,21.92
1507,11643,RAQUEL MORALES RICO,-100.4338,19.31723,21.5,22.2,20.5
1508,11644,ROMA REFINADOS S.A.DE C.V.,-100.2011,25.76682,,,
1509,11645,ELSA ILIANA RAMIREZ ELIZONDO,0,0,,,
1510,11646,ESTACION 10 SUR S.A. DE C.V. ,-98.9635,19.31187,21.49,21.99,19.99
1511,11647,"SUPER SERVICIO COINTZIO, S.A. DE C.V. ",-101.2756,19.69301,21.29,21.89,19.99
1512,11648,"GRUPO CRISAN, S. A. de C. V.",-100.6886,18.33427,23.15,23.7,21.95
1513,11649,"DISTRIBUIDORA SAN CHARBEL, SA DE CV ",-98.20482,19.07769,21.15,22.87,20.5
1514,11650,"CORPORACIÓN GASOLINERA MILLENIUM, S.A. DE C.V.",-99.18336,19.65054,22.19,22.29,20.49
1515,11651,"CONSORCIO GASOLINERO ARPABRE, SA DE CV",-98.716,20.0838,21.2,21.49,19.49
1516,11652,LUIS EDUARDO SORIA GONZALEZ,-101.5083,19.65816,21.17,22.53,20.55
1517,11653,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",-112.8552,31.85547,20.99,20.29,17.99
1518,11654,Leonila Calderon Vargas,-98.55419,19.78862,22.3,,20.28
1519,11655,SERVICIO PENSION S.A. DE C.V.,-116.5916,31.78679,,21.39,19.59
1520,11656,"Servicio Ciudad Deportiva, S.A. de C.V.",-99.09052,19.40869,,22.85,20.51
1521,11657,"Servicio Imperial de Mexico, S.A. de C.V.",-91.84255,18.64382,18.11,17.9,17.77
1522,11658,"GAS BRA, S.A. DE C.V.",-99.28179,18.69185,21.59,21.99,20.19
1523,11659,ESTACION DE SERVICIOS GEMMA LOS ANGELES SA DE CV,-98.2444,19.07023,21.39,21.99,19.99
1524,11660,GASOLINERA C V S DE PUEBLA SA DE CV,-98.17649,19.0277,,22.39,20.14
1525,11661,MARIA SILVIA URETA SANCHEZ,-116.9178,32.49979,,21.39,19.39
1526,11662,JOHANNA ISAURA ARELLANO URETA,-116.8925,32.49897,,20.98,19.19
1527,11663,SERVICIO CLAVERIA S.A. DE C.V.,-99.18691,19.46546,,22.19,20.29
1528,11664,"TRACTO CENTER, SA DE CV",-97.89313,22.39402,20.8,21.25,19.15
1529,11665,SILVIA ARELLANO URETA,-116.9688,32.47706,,21.99,19.75
1530,11666,"TRACTO CENTER, SA DE CV",-97.87406,22.26757,20.5,21.3,19.25
1531,11667,"TRACTO CENTER, SA DE CV",-97.85053,22.26255,,21.3,19.25
1532,11668,"TRACTO CENTER, SA DE CV",-97.8862,22.35305,20.8,21.25,19.15
1533,11669,ESTACION DE SERVICIO EL CRUCERO SA DE CV,-101.4278,26.91517,,21.35,21.1
1534,11670,"GRUPO GASOLINERO Y AUTOMOTRIZ DE TAMAULIPAS, S.A. DE C.V.",-97.87624,22.25641,,21.8,20
1535,11671,"Gasolinera Rodriguez Marron,S.A. de C.V.",-96.71351,17.00356,23.08,23.19,21.68
1536,11672,MARIA LUISA HERANDEZ DEL ANGEL,-99.1397,23.77268,22.29,22.98,21.48
1537,11673,SCOTTO BOETANI SA DE CV,-99.23974,18.93679,,21.99,19.99
1538,11674,Inmobiliaria Canutillo SA de CV,-98.86771,19.26271,21.55,22.2,20.05
1539,11675,JOSE IGNACIO BERRONDO AVALOS,-99.11037,19.42771,,22.39,20.05
1540,11676,Inmobiliaria Canutillo SA de CV,-98.87506,19.30693,,22.2,20.04
1541,11677,PETRO FUELS APASEO EL ALTO SA DE CV,-98.44712,21.77706,22.61,,21.19
1542,11678,Inmobiliaria Canutillo SA de CV,-98.90075,19.31183,,22.2,20.1
1543,11679,SUPER SERVICIO DE CUAUHTEMOC Y COLLADO SA DE CV,-96.14041,19.17935,,21.29,19.79
1544,11680,Inmobiliaria Canutillo SA de CV,-98.87151,19.31593,21.5,22.2,20.04
1545,11681,AUTOSERVICIO EL COLOMO S.A DE C.V.,-104.2377,19.0561,21.95,22.25,20.5
1546,11682,ESTACION DE SERVICIOS PUCTE SPR,-88.65059,18.24704,22.39,,20.89
1547,11683,servicio 23k sa de cv,-106.1782,28.81046,21.98,22.97,20.88
1548,11684,SERVICIO ISLA S.A. DE C.V.,-95.76282,18.76779,,21.69,19.89
1549,11685,FABRICACION Y MONTAJES INDUSTRIALES ZAIMER SA DE C,-102.8024,20.81544,23.44,23.08,22.14
1550,11686,GASOLINERA CAÑA BRAVA SA DE CV,-88.67669,18.27106,22.39,21.99,20.89
1551,11687,SUPER GAS LAS FUENTES SA DE CV,-96.93166,18.90541,21.09,21.2,19.39
1552,11688,PARADERO STA MARIA  S.A. DE C.V.,-101.4103,26.89293,,22.79,21.39
1553,11689,"SERVICIO LOS CAFETOS DE CORDOBA, S.A. DE C.V.",-96.9424,18.89265,20.49,21.19,19.49
1554,11690,LUIS IGNACIO LIBREROS TREJO,-96.92522,18.88586,20.69,21.19,19.39
1555,11691,"BELLAS ARTES GASOLINERA, SA DE CV",-116.9167,32.54488,20.99,21.99,19.99
1556,11692,SERVICIO Y COMBUSTIBLES NORORIENTAL S DE RL DE CV,-97.57682,19.84059,21.99,22.15,20.2
1557,11693,SUPER GAS DE FORTIN SA DE CV ,-96.9775,18.90248,21.65,22.05,19.95
1558,11694,"GASOLINERIA LOS CAFETOS, S.A. DE C.V.",-96.85984,18.85467,21.39,21.39,19.69
1559,11695,"SERVICIO LOS CAFETOS, S.A. DE C.V.",-96.96716,18.88644,22.09,21.39,20.29
1560,11696,Auto Servicio OSMAR S.A. de C.V.,-115.413,32.63746,20.97,20.67,18.99
1561,11697,"LOS CAFETOS DE FORTIN, S.A. DE C.V.",-96.98308,18.90257,20.99,21.99,19.49
1562,11698,Ángel Palacios Teran,-102.0295,22.31408,22.5,,21.2
1563,11699,GASOLINERA EL COYOTE S.A DE C.V.,-112.1722,30.72127,,22.15,20.15
1564,11700,CARLOS CESARIN ORTEGA TRUJILLO,-92.89879,16.54859,21.98,22.07,20.49
1565,11701,ENERGÉTICOS VALLE HERMOSO S.A. DE C.V.,-97.50779,25.84436,20.99,,16.49
1566,11702,VIGO HIDROCARBUROS SA DE CV,-107.1192,24.75731,21.5,23.35,20.14
1567,11703,SERVICIO LAS TORRES SUR SA DE CV,-101.6634,21.14916,,22.79,20.79
1568,11704,SERVICIO DELTA SA DE CV,-101.6221,21.09075,21.49,22.49,19.49
1569,11705,SERVICIO  LAS TORRES NORTE SA DE CV,-101.6628,21.14976,,22.79,20.79
1570,11706,"OPERADORA HB, S.A. DE C.V.",-96.15018,19.1045,22.2,21.99,20.47
1571,11707,"OPERADORA HB, S.A. DE C.V.",-96.1013,19.08608,22.2,21.99,20.47
1572,11708,OPERADORA JOSFA SA DE CV,-101.614,21.08429,,22.39,19.99
1573,11709,SERVICIO EL PRIETO S.A.,-99.21295,19.46299,,22.09,19.99
1574,11710,SERVICIO MERIDA 2000 SA DE CV,-89.65294,21.01188,,22.48,20.99
1575,11711,Combustibles Tlajomulco SA de CV,-103.5175,20.45418,,22.09,19.89
1576,11712,"ENERKOM CONSULTORIA EN ADMINISTRACION, S.A. DE C.V.",-89.57735,21.0296,22.54,22.49,20.99
1577,11713,MONICA OCAMPO MONTES,-99.74384,21.0256,21.85,,20.39
1578,11714,"COMERCIALIZADORA DE COMBUSTIBLES TAMAULIPECA, S.A. DE C.V.",-99.33065,22.83949,22.19,,20.99
1579,11715,RAYMUNDO NAVARRO GODINEZ,-100.9933,20.63168,16.95,17.76,16.02
1580,11716,MAURICIO PRIETO GOMEZ,-101.1724,19.74854,21.19,21.59,19.7
1581,11717,"SERVICIOS HERMANOS MEDINA LOPEZ, S.A. DE C.V. ",-100.6174,19.54231,22.79,22.99,21.69
1582,11718,YUMKA SA DE CV,-99.14959,19.4095,21.89,22.34,19.97
1583,11719,VICTOR HUGO REYNOSO MADRIGAL,-103.8476,20.68116,21.2,22.85,20.35
1584,11720,"SERVICIO LAS CHIQUILLAS S.A. DE C.V,",-104.5396,20.32318,21.7,23,20.6
1585,11721,Empresa Creativa S.A. de C.V.,-98.42831,19.58624,21.15,,20.3
1586,11722,AUTO SERVICIO MALECON S.A DE C.V.,-104.3035,19.05011,21.8,22.2,20.4
1587,11723,XOCHIGAS S.A. DE C.V.,-99.22489,18.7755,20.99,21.69,19.84
1588,11724,AUTOSERVICIO DEL VALLE DE ZINACANTEPEC SA DE CV,-99.72504,19.29441,21.39,21.99,19.89
1589,11725,"INMOBILIARIA SAMICH, S.A. DE C.V.",-102.2804,19.98726,,22.8,21.85
1590,11726,"INMOBILIARIA SAMICH, S.A. DE C.V.",-102.7747,20.31862,21.19,21.99,19.94
1591,11727,HECTOR EDUARDO CASTILLO GILES,-99.97931,17.77834,22.99,21.36,22.3
1592,11728,"ESTACION DE SERVICIOS GOMCO, S.A. DE C.V.",-103.4429,20.47165,21.99,22.99,20.59
1593,11729,"INMOBILIARIA SAMICH, S.A. DE C.V.",-102.5572,20.29198,21.09,21.99,19.94
1594,11730,MULTISERVICIO SAR S.A. DE C.V.,-102.3165,19.57771,22.3,22.6,21.15
1595,11731,"INMOBILIARIA SAMICH, S.A. DE C.V.",-102.2845,19.99635,23.17,22.81,21.87
1596,11732,LUCRECIA MONREAL LIZARRAGA,-112.151,30.72304,21.99,22.15,20.15
1597,11733,Servicio Makana SA de CV,-98.21935,19.09069,20.08,21.22,19.32
1598,11734,"SERVICIO CIUDAD DEL SOL, S.A. DE C.V.",-102.0263,20.36349,22.2,22.66,20.73
1599,11735,SOCIEDAD DE PRODUCCION RURAL FELIPE ANGELES S. DE ,-102.7942,22.54719,21.69,22.19,21
1600,11736,IRMA YOLANDA SOLIS BARRERA,-90.03136,21.16336,,,21.46
1601,11737,"COMBUSTIBLES BENTAN, S.A. DE C.V.",-98.78149,20.11637,21.75,21.9,19.99
1602,11738,SERVICIO AGUIRRE CASTELLANOS SA DE CV,-103.1901,20.29818,21.8,22.8,20.9
1603,11739,SERVICIO CINTURON DE ORION S.A DE C.V,-98.93418,19.31583,20.99,22.09,19.89
1604,11740,GASOLINERA 8 BOULEVARD SA DE CV,-99.14408,23.7284,,22.59,20.99
1605,11741,"INMOBILIARIA SAMICH, S.A. DE C.V.",-102.2966,19.97154,23.22,22.92,21.91
1606,11742,"SERVICIO HARRIER, S.A. DE C.V.",-99.00138,19.39114,20.59,21.99,19.99
1607,11743,"LAS MEJORES ESTACIONES, S.A DE C.V",-99.59688,20.23571,21.35,21.39,19.91
1608,11744,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",-100.3939,25.76801,21.88,23.38,19.59
1609,11745,"INMOBILIARIA SAMICH, S.A. DE C.V.",-102.6975,19.98512,21.89,22.85,20.6
1610,11746,servicios del real del alamito s.a de c.v,-110.8499,29.17812,22.5,23.15,21.5
1611,11747,VFN COMBUSTIBLES S.A.P.I. DE C.V. ,-96.19369,19.08172,21.5,22,19.75
1612,11748,"INMOBILIARIA CHALCA HOTELERA, S.A. DE C.V. ",-98.9801,19.38935,21.69,22.49,20.49
1613,11749,"SERVICIO LOS CAFETOS, S.A. DE C.V.",-96.96449,18.887,22.09,21.39,20.29
1614,11750,"Servicio Plaza Cuernavaca, S.A. DE C.V.",-99.2305,18.93292,,21.99,19.99
1615,11751,CRISTOBAL VAZQUEZ GARCIA,-98.3275,19.9341,20.5,20.6,19.5
1616,11752,"SERVICIO EL KENO, S.A. DE C.V.",-110.9932,29.10189,22.79,22.99,21.09
1617,11753,SERVICIO ACUEDUCTO MORELIA S.A. DE C.V.,-101.1652,19.69583,,22.29,20.34
1618,11754,"GASOLINERA REFORMA, SA DE CV",-110.1743,23.36704,22.29,23.29,21.29
1619,11755,"GASOLINERA REFORMA, SA DE CV",-110.2835,24.14182,21.89,22.39,20.29
1620,11756,"ESTACION EL NARANJO, SA DE CV",-113.3622,27.59985,22.89,23.29,21.49
1621,11757,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",-115.4599,32.6611,,20.99,18.99
1622,11758,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",-114.8504,31.02766,21.69,22.49,20.89
1623,11759,MARIA DEL CARMEN QUINTERO BAUTISTA,-98.4993,21.0607,22.63,22.86,21.2
1624,11760,SERVICIO LLANO GRANDE S.A. DE C.V.,-99.77074,18.8264,22.94,22.85,20.99
1625,11761,SERVICIO LA CALI SA DE CV,-116.0287,30.49411,21.47,21.97,20.87
1626,11762,JOSE PEREZ GONZALEZ,-100.1353,27.23665,20.9,21.15,20.3
1627,11763,"ADMINISTRADORA DEL MERCADO DE ABASTOS ESTRELLA, SA",-100.2911,25.71138,21.75,22.99,20.69
1628,11764,SERVICIO LA CALI SA DE CV,-115.9266,30.51044,21.47,21.97,20.87
1629,11765,"GASOLINERA REFORMA, SA DE CV",-110.3024,24.15538,,22.39,20.29
1630,11766,"GASOLINERA REFORMA, SA DE CV",-110.3391,24.13648,21.89,21.99,20.29
1631,11767,"GASOLINERA REFORMA, SA DE CV",-110.311,24.12287,21.19,21.99,20.39
1632,11768,SERVICIO POGAS SA DE CV,-115.9709,30.65495,21.47,21.97,20.87
1633,11769,SERVICIO POGAS SA DE CV,-115.9143,30.4709,21.47,21.97,20.87
1634,11770,Servicios Osnar SA de CV,-104.9125,21.51578,21.99,22.59,20.39
1635,11771,"COMBUSTIBLES EL AMATE, S.A. DE C.V",-96.38426,18.53889,22.55,22.8,20.7
1636,11772,ROCIO DEL CARMEN GONZALEZ SANCHEZ,-98.99115,19.36711,,22.39,20.29
1637,11773,ENRIQUE MATA VARGAS,-99.38759,19.07047,21.18,21.85,19.97
1638,11774,"GRUPO GASOLINERO ESSA, S.A. DE CV.",-96.35599,18.44983,22.9,22.9,21.55
1639,11775,ESTACION DE SERVICIO ALTARES  S.A DE C.V ,-110.9447,29.02337,,22.89,19.89
1640,11776,SERVICIOS INTERNACIONALES VICAM S.A DE C.V ,-110.2962,27.64159,22.99,23.2,21.5
1641,11777,Servicio Panorama S.A. de C.V.,-100.3788,20.57917,21.19,22.49,20.19
1642,11778,PAULINO VAZQUEZ MORAN,-99.77383,20.70141,21.15,21.75,19.95
1643,11779,MIGRAG GRUPO CONSTUCTOR S.A DE C.V,-110.966,29.11046,,22.5,19.9
1644,11780,ALBINO ESPINOZA PEREZ,-101.6847,19.8224,22.25,22.95,20.8
1645,11896,GASOLINERA PIREKUA S.A. de C.V,-101.6002,19.49753,21.89,23.46,21.49
1646,11897,servicio norte 45 sa de cv,-99.15932,19.4957,,22.9,20.74
1647,11898,"Servicio Lutron, S.A. de C.V.",-99.02317,19.54331,,22.19,20.09
1648,12027,"PETROMAX, S.A. DE C.V.",-103.4001,25.5072,22.39,22.99,20.69
1649,12028,"PETROMAX, S.A. DE C.V.",-106.0337,28.62065,21.69,22.79,20.49
1650,12029,"PETROMAX, S.A. DE C.V.",-103.5024,20.72431,21.39,22.59,20.19
1651,12030,"PETROMAX, S.A. DE C.V.",-103.4446,25.55189,22.39,22.99,20.19
1652,12032,"Rym de Tijuana, S.A. de C.V.",-116.8263,32.45631,20.4,21,19.3
1653,12033,GASOLINERIA CIMARRON S.A. DE C.V.,-86.82359,21.17413,,22.99,21.69
1654,12034,SERVICIO AGUA VERDE S.A. DE C.V.,-87.22917,20.50601,23.19,22.99,21.69
1655,12035,SERVICIO CBE S.A. DE C.V.,-87.0773,20.63518,,22.94,21.49
1656,12036,SERVICIOS MARITIMOS TURQUESA S.A. DE C.V.,-86.88158,21.14639,,22.89,21.49
1657,12037,"CENTRO DE SERVICIO AUTOMOVILISTICO, SA DE CV",-98.78632,20.05576,21.49,21.69,19.89
1658,12039,Servicio Ancira Garza S.A. de C.V.,-99.51799,27.46025,20.54,17.79,15.24
1659,12040,Servicio AG Las Campanas S.A. de C.V.,-99.53538,27.41959,20.64,17.89,15.34
1660,12053,SERVICIO MAELKA SA DE CV,-97.43035,16.00425,23.1,23.57,22.15
1661,12055,GASOLINERA ARCE S.A. DE C.V.,-99.14165,23.75601,22.6,22.49,21.14
1662,12057,"ESTACION PIRU, S.A. DE C.V.",-116.9411,32.54374,,20.89,18.79
1663,12086,ADRIANA MORALES ROMERO,-93.36706,18.02152,18.69,18.19,17.99
1664,12124,GASOLINERA DEL BALSAS S.A. DE C.V.,-102.2036,17.96367,21.4,21.6,19.98
1665,12125,GASOLINERA ISLA DEL CAYACAL S.A. DE C.V.,-102.2051,17.97117,20.89,21.43,19.38
1666,12136,GASOLINERA GUACAMAYAS SA DE CV ,-102.2182,17.98792,20.99,20.98,19.29
1667,12146,"COMBUSTIBLES Y SUMINISTROS DEL GOLFO, S.A. DE C.V.",-93.19508,18.43447,,,
